valence,year,acousticness,danceability,duration_min,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,decade,first_artist,key_mode,artist_track
0.9,1981,0.121,0.8690000000000001,5.655333333333333,0.648,0,2.17e-05,B,0.126,-8.698,Minor,Let's Groove,74,0.0633,125.035,1980s,Earth,B - Minor,Earth - Let's Groove
0.69,1981,0.106,0.532,4.516666666666667,0.728,0,0.0108,A,0.0849,-9.079,Minor,Burnin' for You,68,0.0352,134.303,1980s,Blue Öyster Cult,A - Minor,Blue Öyster Cult - Burnin' for You
0.407,1981,0.362,0.357,4.46,0.6679999999999999,0,1.37e-06,C,0.727,-8.443999999999999,Major,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",70,0.0479,139.986,1980s,Bruce Springsteen,C - Major,"Bruce Springsteen - Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975"
0.774,1981,0.0249,0.515,3.683333333333333,0.7659999999999999,0,0.00103,G,0.455,-12.768,Major,Working for the Weekend,68,0.0343,146.911,1980s,Loverboy,G - Major,Loverboy - Working for the Weekend
0.429,1981,0.121,0.5579999999999999,4.342883333333333,0.768,0,0.0626,D,0.124,-9.997,Major,Every Little Thing She Does Is Magic,73,0.0343,81.90899999999998,1980s,The Police,D - Major,The Police - Every Little Thing She Does Is Magic
0.901,1981,0.326,0.535,2.91955,0.716,0,0.0,E,0.659,-5.025,Major,I Love Rock 'N Roll,73,0.0431,94.379,1980s,Joan Jett & The Blackhearts,E - Major,Joan Jett & The Blackhearts - I Love Rock 'N Roll
0.958,1981,0.184,0.731,3.9486666666666665,0.738,0,0.0,A,0.214,-8.125,Minor,Don't You Want Me,74,0.0377,117.656,1980s,The Human League,A - Minor,The Human League - Don't You Want Me
0.8,1981,0.62,0.67,3.626883333333333,0.591,0,0.0,G,0.373,-6.0120000000000005,Major,The Stroke - Remastered,66,0.0646,91.439,1980s,Billy Squier,G - Major,Billy Squier - The Stroke - Remastered
0.174,1981,0.584,0.405,3.36955,0.21,0,0.0,D,0.139,-13.214,Major,Open Arms,70,0.0279,100.577,1980s,Journey,D - Major,Journey - Open Arms
0.762,1981,0.125,0.7340000000000001,3.8411166666666663,0.586,0,0.0,D,0.0367,-11.866,Major,Never Too Much,71,0.129,109.933,1980s,Luther Vandross,D - Major,Luther Vandross - Never Too Much
0.7879999999999999,1981,0.00197,0.581,4.330666666666667,0.8540000000000001,0,0.0013,C#,0.111,-8.485,Minor,Limelight,65,0.0428,131.18,1980s,Rush,C# - Minor,Rush - Limelight
0.672,1981,0.209,0.347,4.690883333333334,0.8029999999999999,0,4.36e-06,A,0.116,-4.923,Major,Lonely Is The Night - Remastered,64,0.0416,85.36200000000002,1980s,Billy Squier,A - Major,Billy Squier - Lonely Is The Night - Remastered
0.564,1981,0.0264,0.584,3.77,0.708,0,0.00364,F,0.112,-10.039,Major,867-5309 / Jenny,63,0.0593,137.657,1980s,Tommy Tutone,F - Major,Tommy Tutone - 867-5309 / Jenny
0.6579999999999999,1981,0.327,0.591,5.490216666666667,0.804,0,5.98e-06,C,0.0818,-7.298999999999999,Major,Edge of Seventeen - 2016 Remaster,68,0.0454,111.457,1980s,Stevie Nicks,C - Major,Stevie Nicks - Edge of Seventeen - 2016 Remaster
0.433,1981,0.31,0.33,4.867783333333334,0.469,0,2.3e-06,A#,0.0402,-9.286,Minor,Waiting for a Girl like You,70,0.0335,201.327,1980s,Foreigner,A# - Minor,Foreigner - Waiting for a Girl like You
0.84,1981,0.409,0.85,3.62,0.938,0,0.000346,A,0.0582,-6.8889999999999985,Minor,Private Eyes,64,0.0415,120.826,1980s,Daryl Hall & John Oates,A - Minor,Daryl Hall & John Oates - Private Eyes
0.845,1981,0.015,0.6940000000000001,4.59555,0.5770000000000001,0,0.00836,E,0.0853,-14.63,Major,Heart Of Glass - Special Mix,71,0.0308,114.478,1980s,Blondie,E - Major,Blondie - Heart Of Glass - Special Mix
0.8240000000000001,1981,0.00192,0.378,2.8197833333333335,0.974,0,0.0139,F#,0.0588,-4.055,Major,Bad Reputation,66,0.194,203.715,1980s,Joan Jett & The Blackhearts,F# - Major,Joan Jett & The Blackhearts - Bad Reputation
0.6659999999999999,1981,0.057,0.557,3.493333333333333,0.7609999999999999,0,0.00109,F,0.5670000000000001,-9.58,Major,Don't Stop Me Now,60,0.1669999999999999,156.442,1980s,Queen,F - Major,Queen - Don't Stop Me Now
0.518,1981,0.00472,0.488,4.426,0.871,0,0.000776,G,0.6759999999999999,-9.447,Major,Stone in Love,62,0.0781,118.986,1980s,Journey,G - Major,Journey - Stone in Love
0.305,1981,0.0953,0.557,3.42555,0.782,0,6.75e-06,E,0.118,-3.899,Major,Kids In America,69,0.0475,159.621,1980s,Kim Wilde,E - Major,Kim Wilde - Kids In America
0.963,1981,0.0405,0.889,5.121783333333333,0.441,0,0.000788,C,0.038,-9.506,Minor,I Can't Go for That (No Can Do),64,0.0379,110.565,1980s,Daryl Hall & John Oates,C - Minor,Daryl Hall & John Oates - I Can't Go for That (No Can Do)
0.965,1981,0.114,0.706,4.13555,0.727,0,7.7e-05,B,0.174,-8.714,Major,Give It To Me Baby,63,0.0456,119.55,1980s,Rick James,B - Major,Rick James - Give It To Me Baby
0.93,1981,0.0407,0.6920000000000001,3.508883333333334,0.613,0,0.0652,D,0.094,-10.735,Major,A Life of Illusion,61,0.0282,120.901,1980s,Joe Walsh,D - Major,Joe Walsh - A Life of Illusion
0.54,1981,0.7959999999999999,0.693,4.793783333333334,0.454,0,0.000154,D,0.143,-12.44,Major,Pancho and Lefty,61,0.0332,122.641,1980s,Merle Haggard,D - Major,Merle Haggard - Pancho and Lefty
0.6729999999999999,1981,9.22e-05,0.422,3.243116666666667,0.901,0,6.78e-06,G,0.56,-6.655,Minor,Live Wire,64,0.0631,112.445,1980s,Mötley Crüe,G - Minor,Mötley Crüe - Live Wire
0.518,1981,0.1689999999999999,0.526,3.9082166666666662,0.515,0,0.000816,A,0.181,-11.169,Major,Arthur's Theme (Best That You Can Do),69,0.0389,136.543,1980s,Christopher Cross,A - Major,Christopher Cross - Arthur's Theme (Best That You Can Do)
0.892,1981,0.129,0.7390000000000001,3.705333333333334,0.459,0,0.0194,B,0.0474,-14.42,Minor,Down Under,67,0.0294,107.115,1980s,Men At Work,B - Minor,Men At Work - Down Under
0.596,1981,0.0204,0.675,3.8,0.649,0,0.0,F,0.0959,-10.271,Major,Bette Davis Eyes,73,0.0319,116.624,1980s,Kim Carnes,F - Major,Kim Carnes - Bette Davis Eyes
0.471,1981,0.000376,0.37,5.737333333333333,0.919,0,0.419,E,0.49,-5.721,Major,For Those About to Rock (We Salute You),66,0.102,134.02100000000002,1980s,AC/DC,E - Major,AC/DC - For Those About to Rock (We Salute You)
0.599,1981,0.143,0.562,3.446,0.383,0,0.124,F#,0.138,-15.474,Major,Golden Brown,72,0.0304,93.764,1980s,The Stranglers,F# - Major,The Stranglers - Golden Brown
0.923,1981,0.41,0.765,3.712666666666667,0.7659999999999999,0,0.0527,C,0.177,-9.374,Major,Just Can't Get Enough - 2006 Remaster,62,0.0348,128.17700000000002,1980s,Depeche Mode,C - Major,Depeche Mode - Just Can't Get Enough - 2006 Remaster
0.962,1981,0.0627,0.805,3.3548833333333334,0.479,0,0.000143,E,0.104,-14.734000000000002,Major,Who Can It Be Now?,67,0.0436,128.411,1980s,Men At Work,E - Major,Men At Work - Who Can It Be Now?
0.86,1981,0.188,0.825,3.76045,0.285,0,0.00131,G#,0.0539,-17.491,Major,Elvira,59,0.0326,126.946,1980s,The Oak Ridge Boys,G# - Major,The Oak Ridge Boys - Elvira
0.479,1981,0.0145,0.528,3.4867666666666666,0.875,0,0.0,C#,0.138,-5.912000000000001,Major,Unchained - 2015 Remaster,61,0.0436,136.83,1980s,Van Halen,C# - Major,Van Halen - Unchained - 2015 Remaster
0.665,1981,0.379,0.631,4.074,0.597,0,0.00273,E,0.146,-7.3820000000000014,Minor,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,61,0.026,107.26,1980s,Stevie Nicks,E - Minor,Stevie Nicks - Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster
0.481,1981,0.155,0.5870000000000001,2.552216666666667,0.994,0,0.0734,D,0.0319,-5.61,Major,We Got The Beat,60,0.045,151.941,1980s,"""The Go-Gos""",D - Major,"""The Go-Gos"" - We Got The Beat"
0.643,1981,0.0178,0.276,3.8417833333333338,0.639,0,0.0,D,0.292,-11.674,Major,Heavy Metal,60,0.0471,186.502,1980s,Sammy Hagar,D - Major,Sammy Hagar - Heavy Metal
0.7829999999999999,1981,0.468,0.534,3.558883333333333,0.461,0,6.43e-05,A,0.036,-6.603,Minor,My Kinda Lover - Remastered,58,0.0361,95.105,1980s,Billy Squier,A - Minor,Billy Squier - My Kinda Lover - Remastered
0.7240000000000001,1981,0.0845,0.921,5.572666666666667,0.529,0,0.000779,D,0.0478,-11.974,Major,Genius of Love,57,0.0851,102.941,1980s,Tom Tom Club,D - Major,Tom Tom Club - Genius of Love
0.8909999999999999,1981,0.139,0.731,2.8511166666666665,0.491,0,2.17e-06,F,0.0786,-13.951,Major,Tight Fittin' Jeans,57,0.0344,102.211,1980s,Conway Twitty,F - Major,Conway Twitty - Tight Fittin' Jeans
0.363,1981,0.152,0.7,3.6622166666666662,0.386,0,0.000474,A,0.0878,-15.559,Major,Weatherman,56,0.0311,118.637,1980s,Hank Williams,A - Major,Hank Williams - Weatherman
0.3720000000000001,1981,0.0548,0.57,5.00245,0.5539999999999999,0,0.0,A,0.139,-9.732,Minor,Who's Crying Now,59,0.0288,122.135,1980s,Journey,A - Minor,Journey - Who's Crying Now
0.866,1981,0.47,0.6890000000000001,3.45245,0.408,0,3.06e-06,A,0.253,-11.779000000000002,Major,El Muchacho de los Ojos Tristes,63,0.0304,112.911,1980s,Jeanette,A - Major,Jeanette - El Muchacho de los Ojos Tristes
0.557,1981,0.507,0.6809999999999999,2.0351166666666667,0.414,0,0.0,B,0.173,-8.77,Minor,We Will Rock You,56,0.0835,81.479,1980s,Queen,B - Minor,Queen - We Will Rock You
0.947,1981,0.0444,0.608,2.7993333333333332,0.8640000000000001,0,2.95e-06,G#,0.0341,-7.101,Major,Our Lips Are Sealed - Single Version,58,0.0522,131.208,1980s,"""The Go-Gos""",G# - Major,"""The Go-Gos"" - Our Lips Are Sealed - Single Version"
0.392,1981,0.0916,0.7290000000000001,4.00555,0.356,0,0.0905,F#,0.052,-13.743,Minor,Tempted,59,0.0347,95.026,1980s,Squeeze,F# - Minor,Squeeze - Tempted
0.893,1981,0.11,0.799,4.521116666666667,0.404,0,0.0,B,0.387,-13.597,Minor,Too Much Time On My Hands,57,0.0461,131.012,1980s,Sty,B - Minor,Sty - Too Much Time On My Hands
0.608,1981,0.00585,0.481,5.008183333333333,0.902,0,0.000121,C#,0.0722,-7.43,Major,Mean Street - 2015 Remaster,57,0.0681,102.315,1980s,Van Halen,C# - Major,Van Halen - Mean Street - 2015 Remaster
0.5539999999999999,1981,3.9e-06,0.294,3.72555,0.8170000000000001,0,0.222,D#,0.123,-6.577000000000001,Major,Take Me To The Top,61,0.0409,148.966,1980s,Mötley Crüe,D# - Major,Mötley Crüe - Take Me To The Top
0.141,1981,0.8079999999999999,0.616,4.22155,0.217,0,0.000109,C,0.122,-15.439,Major,Are the Good Times Really Over (I Wish a Buck Was Still Silver),56,0.0335,130.613,1980s,Merle Haggard,C - Major,Merle Haggard - Are the Good Times Really Over (I Wish a Buck Was Still Silver)
0.214,1981,0.105,0.487,4.38445,0.464,0,0.00017,E,0.0767,-13.494000000000002,Major,Lunatic Fringe,56,0.0353,97.53,1980s,Red Rider,E - Major,Red Rider - Lunatic Fringe
0.938,1981,0.0902,0.772,2.8162166666666666,0.289,0,0.00158,G,0.0591,-15.144,Major,Flor De Capomo,61,0.042,110.686,1980s,Carlos Y Jose,G - Major,Carlos Y Jose - Flor De Capomo
0.386,1981,0.00205,0.51,4.430666666666666,0.919,0,0.809,G,0.068,-8.244,Major,YYZ,58,0.0593,141.053,1980s,Rush,G - Major,Rush - YYZ
0.302,1981,0.0107,0.415,3.28355,0.853,0,0.000499,G,0.536,-11.098,Major,Spellbound,59,0.038,148.494,1980s,Siou,G - Major,Siou - Spellbound
0.607,1981,0.0601,0.181,3.29155,0.772,0,0.00045,C,0.072,-5.2010000000000005,Major,Crimson and Clover,57,0.0385,166.741,1980s,Joan Jett & The Blackhearts,C - Major,Joan Jett & The Blackhearts - Crimson and Clover
0.653,1981,0.451,0.648,5.49355,0.682,0,7.47e-05,C,0.178,-7.34,Minor,If You Think You're Lonely Now,56,0.0615,72.642,1980s,Bobby Womack,C - Minor,Bobby Womack - If You Think You're Lonely Now
0.271,1981,0.225,0.5870000000000001,4.767783333333333,0.393,0,0.0,C,0.107,-11.455,Major,Through The Years - Single Version,65,0.028,131.266,1980s,Kenny Rogers,C - Major,Kenny Rogers - Through The Years - Single Version
0.775,1981,0.105,0.386,3.96845,0.916,0,0.00991,D,0.325,-5.955,Major,Pretty in Pink,58,0.0741,135.642,1980s,The Psychedelic Furs,D - Major,The Psychedelic Furs - Pretty in Pink
0.361,1981,0.136,0.493,4.932666666666667,0.584,0,0.0,G#,0.114,-11.008,Major,Somebody To Love,54,0.0573,110.101,1980s,Queen,G# - Major,Queen - Somebody To Love
0.53,1981,0.0173,0.725,3.54755,0.8590000000000001,0,0.0137,G,0.048,-6.2079999999999975,Major,Girls on Film - 2010 Remaster,61,0.0636,131.697,1980s,Duran Duran,G - Major,Duran Duran - Girls on Film - 2010 Remaster
0.657,1981,0.00293,0.6679999999999999,4.352883333333334,0.6779999999999999,0,0.0,A,0.265,-10.317,Minor,I Will Survive - 1981 Re-recording,64,0.056,120.029,1980s,Gloria Gaynor,A - Minor,Gloria Gaynor - I Will Survive - 1981 Re-recording
0.86,1981,0.314,0.85,3.71045,0.466,0,0.0234,C#,0.129,-15.673,Major,Give Me the Night,65,0.0555,109.936,1980s,George Benson,C# - Major,George Benson - Give Me the Night
0.7020000000000001,1981,0.252,0.526,4.165116666666667,0.388,0,0.00137,D,0.114,-17.983,Major,"Lord, I Hope This Day Is Good - Single Version",56,0.029,173.82,1980s,Don Williams,D - Major,"Don Williams - Lord, I Hope This Day Is Good - Single Version"
0.138,1981,0.119,0.374,2.4426666666666668,0.816,0,8.01e-06,D,0.0808,-13.88,Major,Rise Above,57,0.0578,104.56,1980s,Black Flag,D - Major,Black Flag - Rise Above
0.962,1981,0.342,0.855,4.52,0.8029999999999999,0,0.00732,E,0.0841,-5.849,Minor,Urgent,60,0.0316,114.867,1980s,Foreigner,E - Minor,Foreigner - Urgent
0.552,1981,3.620000000000001e-05,0.447,3.778216666666667,0.7440000000000001,0,0.106,D,0.21,-4.613,Major,Space Age Love Song,53,0.0311,139.959,1980s,A Flock Of Seagulls,D - Major,A Flock Of Seagulls - Space Age Love Song
0.529,1981,0.0366,0.329,4.562216666666667,0.6759999999999999,0,0.0,A,0.18,-9.036,Minor,Bringin' On The Heartbreak,56,0.0324,78.217,1980s,Def Leppard,A - Minor,Def Leppard - Bringin' On The Heartbreak
0.602,1981,0.275,0.7070000000000001,2.9888833333333333,0.401,0,0.000296,E,0.201,-14.222,Major,Big City,55,0.0533,136.188,1980s,Merle Haggard,E - Major,Merle Haggard - Big City
0.813,1981,0.23,0.711,4.006216666666667,0.542,0,5.2e-06,C,0.28,-10.319,Major,All My Rowdy Friends (Have Settled Down),53,0.0287,127.002,1980s,Hank Williams,C - Major,Hank Williams - All My Rowdy Friends (Have Settled Down)
0.5770000000000001,1981,0.0962,0.494,1.8873333333333333,0.923,0,0.0,A#,0.128,-7.69,Minor,Bloodstains - Original Version,56,0.182,176.21599999999995,1980s,Agent Orange,A# - Minor,Agent Orange - Bloodstains - Original Version
0.579,1981,0.0637,0.6629999999999999,3.63045,0.511,0,1.09e-06,G,0.101,-10.843,Major,I Wouldn't Have Missed It For The World,54,0.0259,114.003,1980s,Ronnie Milsap,G - Major,Ronnie Milsap - I Wouldn't Have Missed It For The World
0.527,1981,0.00499,0.315,4.735116666666666,0.938,0,5.600000000000001e-05,C#,0.19,-6.2639999999999985,Major,Flying High Again,54,0.086,125.277,1980s,Ozzy Osbourne,C# - Major,Ozzy Osbourne - Flying High Again
0.722,1981,0.0357,0.565,3.9748833333333335,0.923,0,0.0,D,0.354,-4.535,Major,The Waiting,53,0.0316,119.971,1980s,Tom Petty and the Heartbreakers,D - Major,Tom Petty and the Heartbreakers - The Waiting
0.911,1981,0.157,0.606,4.57045,0.794,0,0.0406,C,0.568,-6.0420000000000025,Major,Waiting On A Friend - Remastered 2009,59,0.0282,116.93,1980s,The Rolling Stones,C - Major,The Rolling Stones - Waiting On A Friend - Remastered 2009
0.957,1981,0.6729999999999999,0.506,3.8173333333333335,0.485,0,0.0,D,0.152,-12.083,Major,Caray,63,0.04,207.081,1980s,Juan Gabriel,D - Major,Juan Gabriel - Caray
0.0541,1981,0.905,0.42,4.294883333333333,0.0802,0,0.857,G,0.135,-21.795,Major,Gary's Theme - Remastered,59,0.04,122.041,1980s,Bill Evans,G - Major,Bill Evans - Gary's Theme - Remastered
0.483,1981,0.048,0.5579999999999999,3.65975,0.43,0,0.0008539999999999,A,0.166,-12.715,Minor,Él Me Mintió,65,0.0308,102.354,1980s,Amanda Miguel,A - Minor,Amanda Miguel - Él Me Mintió
0.934,1981,0.151,0.573,3.95845,0.8059999999999999,0,0.0116,C,0.405,-10.978,Major,Freeze-Frame,54,0.0356,186.328,1980s,The J. Geils Band,C - Major,The J. Geils Band - Freeze-Frame
0.785,1981,0.6729999999999999,0.6829999999999999,2.8669333333333333,0.546,0,0.0,A#,0.1689999999999999,-12.013,Minor,Así No Te Amará Jamás,66,0.087,130.80100000000002,1980s,Amanda Miguel,A# - Minor,Amanda Miguel - Así No Te Amará Jamás
0.489,1981,0.00178,0.493,4.525333333333333,0.866,0,2.23e-05,C,0.0775,-5.665,Major,Over the Mountain,54,0.0976,131.06,1980s,Ozzy Osbourne,C - Major,Ozzy Osbourne - Over the Mountain
0.889,1981,0.406,0.456,3.0711166666666667,0.557,0,0.00044,G,0.121,-14.448,Major,La Ladrona,62,0.0486,188.875,1980s,Diego Verdaguer,G - Major,Diego Verdaguer - La Ladrona
0.698,1981,0.347,0.555,2.3526666666666665,0.212,0,0.00122,A#,0.11,-13.323,Major,Arboles De La Barranca,55,0.0472,186.093,1980s,Carlos Y Jose,A# - Major,Carlos Y Jose - Arboles De La Barranca
0.904,1981,0.0631,0.8340000000000001,3.746216666666667,0.633,0,5e-05,E,0.313,-11.442,Minor,Physical,51,0.0422,123.815,1980s,Olivia Newton-John,E - Minor,Olivia Newton-John - Physical
0.495,1981,0.00125,0.462,5.11045,0.8590000000000001,0,0.735,D,0.216,-5.083,Major,I Ran (So Far Away),52,0.0466,146.16,1980s,A Flock Of Seagulls,D - Major,A Flock Of Seagulls - I Ran (So Far Away)
0.787,1981,0.627,0.595,3.328,0.447,0,0.000586,C#,0.3,-10.342,Minor,(There's) No Gettin' Over Me,52,0.0323,200.528,1980s,Ronnie Milsap,C# - Minor,Ronnie Milsap - (There's) No Gettin' Over Me
0.5529999999999999,1981,0.151,0.54,4.167783333333333,0.83,0,2.8e-06,E,0.589,-4.997,Minor,In The Dark - Remastered,51,0.0348,112.469,1980s,Billy Squier,E - Minor,Billy Squier - In The Dark - Remastered
0.534,1981,7.97e-05,0.231,3.11045,0.962,0,0.00175,E,0.8029999999999999,-7.341,Major,Amoeba,55,0.0753,189.29,1980s,Adolescents,E - Major,Adolescents - Amoeba
0.625,1981,0.5489999999999999,0.81,3.0237833333333333,0.268,0,0.00886,D#,0.0943,-16.733,Major,That's the Way Love Goes,51,0.0291,99.686,1980s,Merle Haggard,D# - Major,Merle Haggard - That's the Way Love Goes
0.6990000000000001,1981,0.551,0.631,3.5897833333333335,0.503,0,0.0,G,0.1369999999999999,-12.083,Minor,"Baby, Come To Me",60,0.0766,90.205,1980s,Patti Austin,G - Minor,"Patti Austin - Baby, Come To Me"
0.726,1981,0.0247,0.5720000000000001,3.775333333333333,0.836,0,0.000221,B,0.159,-3.159,Major,Do You Wanna Touch Me (Oh Yeah),53,0.0867,127.667,1980s,Joan Jett & The Blackhearts,B - Major,Joan Jett & The Blackhearts - Do You Wanna Touch Me (Oh Yeah)
0.176,1981,0.823,0.393,4.144,0.327,0,0.0,A#,0.1639999999999999,-10.630999999999998,Major,Vamos a Darnos Tiempo,66,0.0359,147.526,1980s,José José,A# - Major,José José - Vamos a Darnos Tiempo
0.364,1981,0.0118,0.223,3.691116666666667,0.91,0,0.000518,G,0.212,-7.097,Major,Halloween,51,0.0801,171.766,1980s,Siou,G - Major,Siou - Halloween
0.3670000000000001,1981,0.639,0.49,3.75955,0.4320000000000001,0,0.0,D#,0.104,-9.327,Major,Leather and Lace - 2016 Remaster,51,0.0298,153.753,1980s,Stevie Nicks,D# - Major,Stevie Nicks - Leather and Lace - 2016 Remaster
0.5720000000000001,1981,0.764,0.649,4.116,0.434,0,2.44e-06,C,0.0822,-9.529,Minor,Being With You,55,0.0267,108.754,1980s,Smokey Robinson,C - Minor,Smokey Robinson - Being With You
0.508,1981,0.00944,0.4320000000000001,4.25445,0.804,0,0.000339,F#,0.381,-11.243,Minor,There's Only One Way To Rock,50,0.048,153.362,1980s,Sammy Hagar,F# - Minor,Sammy Hagar - There's Only One Way To Rock
0.618,1981,0.00916,0.515,4.5339,0.815,0,3.39e-06,F#,0.0966,-6.349,Major,Hear About It Later - 2015 Remaster,51,0.0397,123.334,1980s,Van Halen,F# - Major,Van Halen - Hear About It Later - 2015 Remaster
0.762,1981,0.0448,0.321,3.08785,0.927,0,0.0,F#,0.239,-4.663,Major,So This Is Love? - 2015 Remaster,51,0.124,161.466,1980s,Van Halen,F# - Major,Van Halen - So This Is Love? - 2015 Remaster
0.77,1981,0.00758,0.387,4.1231,0.782,0,0.00097,C#,0.107,-8.318,Major,Dirty Movies - 2015 Remaster,51,0.0582,184.325,1980s,Van Halen,C# - Major,Van Halen - Dirty Movies - 2015 Remaster
0.321,1981,0.13,0.341,4.297783333333333,0.324,0,1.11e-06,C,0.134,-11.864,Major,The Best Of Times,53,0.025,78.66199999999998,1980s,Sty,C - Major,Sty - The Best Of Times
0.965,1981,0.0367,0.703,2.8282166666666666,0.895,0,6.61e-05,A,0.307,-4.002,Minor,The Breakup Song,57,0.029,141.558,1980s,The Greg Kihn Band,A - Minor,The Greg Kihn Band - The Breakup Song
0.867,1981,0.2,0.892,4.8871166666666666,0.593,0,0.000339,C,0.0996,-9.429,Minor,Lady (You Bring Me Up),53,0.0405,120.979,1980s,Commodores,C - Minor,Commodores - Lady (You Bring Me Up)
0.777,1981,0.0336,0.551,3.548216666666667,0.628,0,0.000194,D,0.151,-13.799,Major,Call Me,60,0.036,142.167,1980s,Blondie,D - Major,Blondie - Call Me
0.8590000000000001,1981,0.273,0.833,2.98445,0.6629999999999999,0,0.016,A,0.0327,-7.859,Minor,Spirits In The Material World,56,0.058,141.55100000000004,1980s,The Police,A - Minor,The Police - Spirits In The Material World
0.119,1981,0.222,0.617,4.373333333333333,0.459,0,0.0415,C#,0.285,-9.292,Minor,Heaven - Remastered,58,0.0368,114.497,1980s,The Rolling Stones,C# - Minor,The Rolling Stones - Heaven - Remastered
0.7659999999999999,1981,0.334,0.627,3.8351166666666665,0.385,0,0.0,A,0.182,-13.655,Minor,Turn Your Love Around,53,0.0537,205.726,1980s,George Benson,A - Minor,George Benson - Turn Your Love Around
0.134,1981,0.8740000000000001,0.452,3.0928833333333334,0.158,0,0.0005269999999999,D,0.0846,-14.317,Major,My Favorite Memory,49,0.0358,129.822,1980s,Merle Haggard,D - Major,Merle Haggard - My Favorite Memory
0.894,1981,0.7,0.512,2.9233333333333333,0.286,0,0.0,D,0.0615,-11.757,Major,La Farsante,59,0.0664,97.724,1980s,Juan Gabriel,D - Major,Juan Gabriel - La Farsante
0.7709999999999999,1981,0.0444,0.922,3.598883333333333,0.392,0,0.165,F,0.123,-12.083,Minor,Another One Bites The Dust,48,0.122,109.878,1980s,Queen,F - Minor,Queen - Another One Bites The Dust
0.453,1981,0.0568,0.531,3.877116666666667,0.43,0,1.22e-06,B,0.0964,-14.523,Minor,Harden My Heart,49,0.0578,124.284,1980s,Quarterflash,B - Minor,Quarterflash - Harden My Heart
0.599,1981,0.5529999999999999,0.6779999999999999,3.63355,0.516,0,4.64e-06,F,0.32,-7.287000000000001,Major,Y Por Esa Calle Vive,56,0.0388,99.72,1980s,Los Baron De Apodaca,F - Major,Los Baron De Apodaca - Y Por Esa Calle Vive
0.6629999999999999,1981,0.67,0.5760000000000001,3.647116666666667,0.528,0,0.0,D,0.347,-5.2360000000000015,Minor,Cool Night,50,0.0258,107.21,1980s,Paul Davis,D - Minor,Paul Davis - Cool Night
0.451,1981,0.249,0.521,3.254883333333334,0.743,0,0.0,D,0.096,-5.903,Major,"Believe It or Not (Theme from ""Greatest American Hero"")",53,0.0338,117.129,1980s,Joey Scarbury,D - Major,"Joey Scarbury - Believe It or Not (Theme from ""Greatest American Hero"")"
0.377,1981,0.408,0.511,3.926,0.308,0,2.2e-05,G,0.15,-15.021,Major,Just Between You And Me,48,0.0247,83.546,1980s,April Wine,G - Major,April Wine - Just Between You And Me
