valence,year,acousticness,danceability,duration_min,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,decade,first_artist,key_mode,artist_track
0.7290000000000001,1961,0.153,0.594,2.28845,0.5329999999999999,0,1.49e-05,A#,0.172,-7.9929999999999986,Minor,Runaway,61,0.0438,78.55199999999998,1960s,Del Shannon,A# - Minor,Del Shannon - Runaway
0.139,1961,0.935,0.395,4.955333333333333,0.121,0,0.397,A,0.6970000000000001,-23.427,Major,My Foolish Heart,62,0.0327,114.521,1960s,Bill Evans Trio,A - Major,Bill Evans Trio - My Foolish Heart
0.7440000000000001,1961,0.532,0.644,2.8571166666666667,0.156,0,0.0,C#,0.105,-16.529,Major,Blue Moon - 1998 Digital Remaster,58,0.0329,113.96,1960s,Frank Sinatra,C# - Major,Frank Sinatra - Blue Moon - 1998 Digital Remaster
0.934,1961,0.377,0.57,2.42555,0.529,0,0.00509,F,0.203,-10.769,Major,Only the Lonely,62,0.028,123.273,1960s,Roy Orbison,F - Major,Roy Orbison - Only the Lonely
0.843,1961,0.667,0.723,2.3866666666666667,0.44,0,0.0,D,0.128,-10.536,Major,Travelin' Man - Remastered,55,0.0319,123.217,1960s,Ricky Nelson,D - Major,Ricky Nelson - Travelin' Man - Remastered
0.0391,1961,0.994,0.211,3.07845,0.0075599999999999,0,0.89,G,0.0734,-33.123000000000005,Major,"Carnival of the Animals, R. 125: The Swan",58,0.0455,118.247,1960s,Camille Saint-Saëns,G - Major,"Camille Saint-Saëns - Carnival of the Animals, R. 125: The Swan"
0.963,1961,0.73,0.703,2.5862166666666666,0.7240000000000001,0,0.0,G,0.518,-10.818,Major,Chain Gang,56,0.0467,131.821,1960s,Sam Cooke,G - Major,Sam Cooke - Chain Gang
0.981,1961,0.687,0.795,2.367783333333333,0.6729999999999999,0,0.0,F,0.344,-6.938,Major,Union Dixie,53,0.0327,105.716,1960s,Tennessee Ernie Ford,F - Major,Tennessee Ernie Ford - Union Dixie
0.574,1961,0.926,0.442,2.4122166666666667,0.216,0,0.944,G,0.144,-17.569000000000006,Major,"Peer Gynt, Op. 23: IV. In the Hall of the Mountain King",58,0.0555,118.779,1960s,Edvard Grieg,G - Major,"Edvard Grieg - Peer Gynt, Op. 23: IV. In the Hall of the Mountain King"
0.962,1961,0.902,0.6859999999999999,2.856883333333333,0.6920000000000001,0,0.000474,A#,0.104,-9.793,Major,Route 66,58,0.0419,79.071,1960s,Chuck Berry,A# - Major,Chuck Berry - Route 66
0.7020000000000001,1961,0.436,0.565,2.00555,0.329,0,0.0,A#,0.29,-12.222,Minor,When You're Smiling (The Whole World Smiles With You) - 1998 Digital Remaster,56,0.0475,79.054,1960s,Frank Sinatra,A# - Minor,Frank Sinatra - When You're Smiling (The Whole World Smiles With You) - 1998 Digital Remaster
0.454,1961,0.635,0.522,4.193333333333333,0.379,0,0.925,E,0.114,-14.095999999999998,Minor,Love Theme From Spartacus - Remastered,57,0.0286,133.69799999999998,1960s,Yusef Lateef,E - Minor,Yusef Lateef - Love Theme From Spartacus - Remastered
0.6779999999999999,1961,0.346,0.401,2.15555,0.213,0,1.05e-05,C#,0.0596,-13.124,Major,September In The Rain,57,0.0545,110.611,1960s,Dinah Washington,C# - Major,Dinah Washington - September In The Rain
0.907,1961,0.0987,0.604,2.2893333333333334,0.7090000000000001,0,0.0,G#,0.0551,-6.377000000000002,Major,Let's Twist Again,65,0.158,167.832,1960s,Chubby Checker,G# - Major,Chubby Checker - Let's Twist Again
0.695,1961,0.768,0.635,2.3651166666666668,0.468,0,0.00134,D#,0.5760000000000001,-7.175,Major,The Chipmunk Song (Christmas Don't Be Late) - Remastered 1999,51,0.0417,149.64,1960s,Alvin & The Chipmunks,D# - Major,Alvin & The Chipmunks - The Chipmunk Song (Christmas Don't Be Late) - Remastered 1999
0.8909999999999999,1961,0.473,0.358,2.3111166666666665,0.525,0,0.0,C,0.1669999999999999,-10.077,Major,Dream Lover,48,0.0356,71.257,1960s,Dion,C - Major,Dion - Dream Lover
0.964,1961,0.5539999999999999,0.813,2.39555,0.4270000000000001,0,0.0,D,0.0248,-11.543,Major,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,56,0.0921,123.112,1960s,Brian Hyland,D - Major,Brian Hyland - Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini
0.901,1961,0.809,0.552,2.846,0.7,0,0.0,G,0.805,-4.533,Major,Shop Around,51,0.0295,132.005,1960s,The Miracles,G - Major,The Miracles - Shop Around
0.931,1961,0.502,0.602,2.3091166666666667,0.633,0,0.0,A,0.0614,-9.756,Major,"Hello Mary Lou, Goodbye Heart - Remastered",56,0.0314,98.995,1960s,Ricky Nelson,A - Major,"Ricky Nelson - Hello Mary Lou, Goodbye Heart - Remastered"
0.88,1961,0.563,0.526,1.858933333333333,0.728,0,0.0,C,0.159,-7.227,Major,Great Balls of Fire,50,0.0737,78.709,1960s,Jerry Lee Lewis,C - Major,Jerry Lee Lewis - Great Balls of Fire
0.913,1961,0.698,0.617,2.2242166666666665,0.444,0,0.0,G,0.0999,-10.133,Major,Blue Moon - 45 Version,46,0.0371,127.699,1960s,The Marcels,G - Major,The Marcels - Blue Moon - 45 Version
0.888,1961,0.328,0.647,2.109783333333333,0.654,0,0.0,E,0.141,-5.482,Major,Mama Said,52,0.0563,140.711,1960s,The Shirelles,E - Major,The Shirelles - Mama Said
0.0382,1961,0.7929999999999999,0.163,3.0877833333333333,0.128,0,0.855,D,0.113,-15.45,Major,"Toccata & Fugue in D Minor, BWV 565: Toccata",46,0.0386,136.843,1960s,Johann Sebastian Bach,D - Major,"Johann Sebastian Bach - Toccata & Fugue in D Minor, BWV 565: Toccata"
0.789,1961,0.32,0.608,2.9048833333333333,0.594,0,4.75e-05,D,0.129,-11.86,Major,Spanish Harlem,51,0.0435,125.166,1960s,Ben E. King,D - Major,Ben E. King - Spanish Harlem
0.615,1961,0.0723,0.65,1.9977833333333332,0.496,0,0.88,G,0.119,-13.869000000000002,Major,Unsquare Dance,54,0.115,116.868,1960s,The Dave Brubeck Quartet,G - Major,The Dave Brubeck Quartet - Unsquare Dance
0.039,1961,0.948,0.105,4.39155,0.0355,0,0.965,C,0.0956,-25.317,Major,Serenade,54,0.0393,91.169,1960s,Franz Schubert,C - Major,Franz Schubert - Serenade
0.0393,1961,0.948,0.0833,2.6624166666666667,0.139,0,0.838,C#,0.115,-19.683,Major,Moon River(Original Main Title),53,0.0326,169.57299999999995,1960s,Henry Mancini,C# - Major,Henry Mancini - Moon River(Original Main Title)
0.106,1961,0.966,0.343,4.78155,0.045,0,0.00606,C,0.135,-25.056,Major,Who Could Care?,51,0.0435,93.177,1960s,Stan Getz,C - Major,Stan Getz - Who Could Care?
0.779,1961,0.835,0.617,2.0073333333333334,0.53,0,0.0,F,0.377,-12.799,Minor,Rawhide,49,0.0294,104.077,1960s,Frankie Laine,F - Minor,Frankie Laine - Rawhide
0.206,1961,0.852,0.517,5.824883333333333,0.108,0,0.8809999999999999,C,0.124,-24.465,Major,Nardis,48,0.0479,79.512,1960s,Bill Evans Trio,C - Major,Bill Evans Trio - Nardis
0.634,1961,0.901,0.515,2.6393333333333335,0.15,0,0.8220000000000001,A#,0.124,-17.94,Minor,Lujon,43,0.0274,99.758,1960s,Henry Mancini,A# - Minor,Henry Mancini - Lujon
0.344,1961,0.905,0.531,4.407333333333334,0.134,0,0.0,C#,0.0803,-13.731,Major,Tell Old Bill,47,0.0348,108.168,1960s,Dave Van Ronk,C# - Major,Dave Van Ronk - Tell Old Bill
0.77,1961,0.637,0.351,2.756666666666667,0.315,0,0.0,B,0.348,-12.837,Minor,Somebody Nobody Wants,41,0.0353,141.412,1960s,Dion,B - Minor,Dion - Somebody Nobody Wants
0.962,1961,0.736,0.7240000000000001,2.354,0.748,0,0.0,F,0.0692,-7.224,Major,Dixie,44,0.0499,107.904,1960s,Tennessee Ernie Ford,F - Major,Tennessee Ernie Ford - Dixie
0.884,1961,0.6920000000000001,0.601,2.6488833333333335,0.4920000000000001,0,0.878,G,0.147,-13.722,Major,Here Comes Santa Claus,46,0.0444,79.157,1960s,Ramsey Lewis Trio,G - Major,Ramsey Lewis Trio - Here Comes Santa Claus
0.966,1961,0.652,0.68,3.244,0.57,0,1.18e-05,D#,0.0565,-12.388,Major,Sink The Bismarck,43,0.0958,115.894,1960s,Johnny Horton,D# - Major,Johnny Horton - Sink The Bismarck
0.898,1961,0.892,0.7340000000000001,3.13155,0.556,0,1.14e-05,F,0.168,-9.618,Major,Won't Be Long - As heard in the Netflix series The Umbrella Academy,51,0.0987,90.642,1960s,Aretha Franklin,F - Major,Aretha Franklin - Won't Be Long - As heard in the Netflix series The Umbrella Academy
0.516,1961,0.742,0.466,2.8537833333333333,0.416,0,5.04e-06,F,0.249,-8.249,Major,Emotions,47,0.026,98.78,1960s,Brenda Lee,F - Major,Brenda Lee - Emotions
0.66,1961,0.954,0.5589999999999999,2.022666666666667,0.131,0,0.0,C,0.108,-17.813,Major,Walkin' After Midnight,44,0.0349,102.982,1960s,Patsy Cline,C - Major,Patsy Cline - Walkin' After Midnight
0.454,1961,0.812,0.398,2.005116666666667,0.325,0,0.0,A#,0.1689999999999999,-6.159,Major,Dedicated To The One I Love,43,0.0382,80.563,1960s,The Shirelles,A# - Major,The Shirelles - Dedicated To The One I Love
0.486,1961,0.544,0.439,2.8228833333333334,0.381,0,0.0,D,0.0715,-11.124,Minor,In The Still Of The Night,40,0.029,110.325,1960s,Dion & The Belmonts,D - Minor,Dion & The Belmonts - In The Still Of The Night
0.473,1961,0.624,0.195,2.5982166666666666,0.33,0,0.0,E,0.208,-11.291,Major,Life Is But A Dream,40,0.029,95.601,1960s,Dion,E - Major,Dion - Life Is But A Dream
0.0989,1961,0.8029999999999999,0.447,5.75445,0.121,0,0.777,D#,0.0695,-21.562,Major,Everytime We Say Goodbye,45,0.0378,121.761,1960s,John Coltrane,D# - Major,John Coltrane - Everytime We Say Goodbye
0.922,1961,0.482,0.615,2.528,0.375,0,0.0,C,0.111,-10.362,Minor,"""A"" You're Adorable",46,0.0319,110.72,1960s,Brian Hyland,C - Minor,"Brian Hyland - ""A"" You're Adorable"
0.916,1961,0.718,0.644,2.8293333333333335,0.371,0,0.0,C,0.348,-14.436,Major,North To Alaska*,42,0.039,82.90899999999998,1960s,Johnny Horton,C - Major,Johnny Horton - North To Alaska*
0.7,1961,0.653,0.413,4.983333333333333,0.5589999999999999,0,2.05e-05,D,0.565,-8.937999999999997,Minor,West Side Story: Act I: America,46,0.217,158.812,1960s,Leonard Bernstein,D - Minor,Leonard Bernstein - West Side Story: Act I: America
0.151,1961,0.951,0.407,4.997333333333334,0.0347,0,0.922,C,0.7090000000000001,-28.998,Major,Some Other Time,46,0.0382,61.018,1960s,Bill Evans Trio,C - Major,Bill Evans Trio - Some Other Time
0.6409999999999999,1961,0.773,0.476,2.2837833333333335,0.401,0,0.0,G#,0.0815,-8.075,Minor,You're Always On My Mind,44,0.0364,103.657,1960s,Sam Cooke,G# - Minor,Sam Cooke - You're Always On My Mind
0.7490000000000001,1961,0.797,0.434,1.9833333333333336,0.458,0,0.0,D,0.0698,-8.861,Major,You're Sixteen,41,0.0351,76.26899999999998,1960s,Johnny Burnette,D - Major,Johnny Burnette - You're Sixteen
0.722,1961,0.636,0.573,2.36045,0.133,0,1.65e-06,B,0.115,-20.378,Major,San Antonio Rose,42,0.0369,97.026,1960s,Patsy Cline,B - Major,Patsy Cline - San Antonio Rose
0.195,1961,0.7879999999999999,0.159,2.598883333333333,0.162,0,5.14e-05,C#,0.135,-12.618,Major,West Side Story: Act I: Maria,44,0.0358,89.84100000000002,1960s,Leonard Bernstein,C# - Major,Leonard Bernstein - West Side Story: Act I: Maria
0.965,1961,0.242,0.425,2.1008833333333334,0.914,0,0.961,A,0.136,-6.931,Major,Cripple Creek,39,0.0367,134.624,1960s,Flatt & Scruggs,A - Major,Flatt & Scruggs - Cripple Creek
0.77,1961,0.6859999999999999,0.423,2.4017833333333334,0.43,0,0.0,A,0.183,-10.325,Major,Rubber Ball,47,0.0353,142.885,1960s,Bobby Vee,A - Major,Bobby Vee - Rubber Ball
0.296,1961,0.968,0.205,2.8333333333333335,0.129,0,0.946,G,0.101,-18.197,Major,"Cello Suite No.1 In G Major, BWV 1007: 1. Prélude",39,0.0595,136.871,1960s,Johann Sebastian Bach,G - Major,"Johann Sebastian Bach - Cello Suite No.1 In G Major, BWV 1007: 1. Prélude"
0.241,1961,0.89,0.475,3.439333333333334,0.0588,0,0.0238,F,0.129,-17.464000000000002,Minor,I'll Wait and Pray,43,0.0418,115.642,1960s,John Coltrane,F - Minor,John Coltrane - I'll Wait and Pray
0.785,1961,0.52,0.523,4.62845,0.329,0,0.0221,F,0.0883,-16.36,Minor,Far More Blue,43,0.042,168.05599999999995,1960s,The Dave Brubeck Quartet,F - Minor,The Dave Brubeck Quartet - Far More Blue
0.742,1961,0.995,0.64,4.917783333333333,0.122,0,0.883,A,0.18,-22.617,Major,The Plum Blossom - Rudy Van Gelder Remaster,43,0.0719,144.338,1960s,Yusef Lateef,A - Major,Yusef Lateef - The Plum Blossom - Rudy Van Gelder Remaster
0.504,1961,0.6920000000000001,0.464,3.1251166666666665,0.398,0,0.0,G,0.185,-12.755,Major,"Swing Low, Sweet Chariot",41,0.0463,117.81,1960s,Sam Cooke,G - Major,"Sam Cooke - Swing Low, Sweet Chariot"
0.547,1961,0.8740000000000001,0.5329999999999999,3.03355,0.194,0,8.97e-05,A#,0.122,-15.805,Major,La chanson de Prévert,53,0.0373,72.905,1960s,Serge Gainsbourg,A# - Major,Serge Gainsbourg - La chanson de Prévert
0.225,1961,0.7909999999999999,0.315,2.7877833333333335,0.184,0,3.23e-06,C#,0.1689999999999999,-16.078,Major,The Christmas Song (Chestnuts Roasting On An Open Fire),41,0.0415,82.4,1960s,Mel Tormé,C# - Major,Mel Tormé - The Christmas Song (Chestnuts Roasting On An Open Fire)
0.414,1961,0.698,0.556,5.299783333333333,0.258,0,5.56e-05,F,0.0954,-11.745,Major,Waltz For Debby,42,0.0412,83.964,1960s,Cannonball Adderley,F - Major,Cannonball Adderley - Waltz For Debby
0.365,1961,0.958,0.252,2.6031166666666667,0.281,0,0.000241,C#,0.193,-13.413,Major,Blue Hawaii,44,0.039,82.10700000000001,1960s,Elvis Presley,C# - Major,Elvis Presley - Blue Hawaii
0.5539999999999999,1961,0.154,0.7440000000000001,2.961333333333333,0.7140000000000001,0,0.35,F,0.0709,-6.337999999999999,Major,Lluvia con Nieve,48,0.0553,101.867,1960s,Mon Rivera,F - Major,Mon Rivera - Lluvia con Nieve
0.387,1961,0.86,0.409,3.3566666666666665,0.109,0,0.000316,G#,0.122,-20.255,Major,The Wayward Wind,40,0.0311,106.387,1960s,Patsy Cline,G# - Major,Patsy Cline - The Wayward Wind
0.94,1961,0.5770000000000001,0.51,2.175,0.7959999999999999,0,0.0223,C#,0.056,-8.226,Major,Ooby Dooby,46,0.0693,181.225,1960s,Roy Orbison,C# - Major,Roy Orbison - Ooby Dooby
0.515,1961,0.589,0.56,2.6451166666666666,0.522,0,0.0,G,0.134,-11.518,Major,The Cajun Queen,34,0.184,69.27600000000001,1960s,Jimmy Dean,G - Major,Jimmy Dean - The Cajun Queen
0.66,1961,0.608,0.612,3.6033333333333335,0.514,0,0.0,A,0.175,-10.803,Major,Little Bitty Big John,34,0.0739,82.87899999999998,1960s,Jimmy Dean,A - Major,Jimmy Dean - Little Bitty Big John
0.381,1961,0.547,0.468,2.54045,0.159,0,0.000128,C,0.224,-12.585,Major,West Side Story: Act I: Something's Coming,40,0.0427,72.273,1960s,Leonard Bernstein,C - Major,Leonard Bernstein - West Side Story: Act I: Something's Coming
0.964,1961,0.6629999999999999,0.821,2.3811166666666668,0.7090000000000001,0,0.0,D#,0.0545,-6.455,Major,Marching Through Georgia,37,0.0547,109.594,1960s,Tennessee Ernie Ford,D# - Major,Tennessee Ernie Ford - Marching Through Georgia
0.117,1961,0.7290000000000001,0.11,2.7088833333333335,0.226,0,0.897,C#,0.325,-13.98,Major,Fascination,45,0.0339,91.672,1960s,Percy Faith & His Orchestra,C# - Major,Percy Faith & His Orchestra - Fascination
0.5710000000000001,1961,0.794,0.564,4.445116666666666,0.305,0,0.0983,A#,0.152,-14.224,Minor,I Remember You,38,0.063,115.739,1960s,Lee Konitz,A# - Minor,Lee Konitz - I Remember You
0.426,1961,0.86,0.682,4.750883333333333,0.0453,0,0.858,C,0.101,-20.792,Major,Ahmad's Waltz,38,0.0563,93.695,1960s,Ahmad Jamal Quintet,C - Major,Ahmad Jamal Quintet - Ahmad's Waltz
0.843,1961,0.705,0.598,4.2477833333333335,0.45,0,0.0,C#,0.421,-9.859,Major,"West Side Story: Act I: Gee, Officer Krupke",38,0.442,146.23,1960s,Leonard Bernstein,C# - Major,"Leonard Bernstein - West Side Story: Act I: Gee, Officer Krupke"
0.55,1961,0.805,0.71,3.5993333333333335,0.35,0,0.0,F,0.0788,-10.952,Major,West Side Story: Act II: I Feel Pretty,40,0.0989,111.743,1960s,Leonard Bernstein,F - Major,Leonard Bernstein - West Side Story: Act II: I Feel Pretty
0.6970000000000001,1961,0.7959999999999999,0.5670000000000001,2.23045,0.209,0,0.0,C#,0.105,-17.004,Major,Seven Lonely Days,39,0.0338,134.376,1960s,Patsy Cline,C# - Major,Patsy Cline - Seven Lonely Days
0.128,1961,0.98,0.277,2.028216666666667,0.0394,0,0.98,A,0.103,-31.355,Minor,"Carnival of the Animals, R. 125: Aquarium",40,0.0386,80.509,1960s,Camille Saint-Saëns,A - Minor,"Camille Saint-Saëns - Carnival of the Animals, R. 125: Aquarium"
0.8690000000000001,1961,0.8809999999999999,0.672,2.2262166666666667,0.281,0,0.000508,D,0.309,-16.684,Major,Foolin' 'Round,37,0.052,86.586,1960s,Patsy Cline,D - Major,Patsy Cline - Foolin' 'Round
0.962,1961,0.363,0.561,2.6153833333333334,0.737,0,0.0,C,0.117,-7.768,Major,Tossin' and Turnin',36,0.0432,142.031,1960s,Bobby Lewis,C - Major,Bobby Lewis - Tossin' and Turnin'
0.271,1961,0.866,0.263,2.5111166666666667,0.177,0,0.0102,C#,0.259,-15.702,Major,This Bitter Earth,44,0.0491,80.8,1960s,Dinah Washington,C# - Major,Dinah Washington - This Bitter Earth
0.421,1961,0.731,0.328,2.655116666666667,0.403,0,4.37e-06,G,0.0817,-5.472,Major,Right Or Wrong,38,0.0326,76.881,1960s,Wanda Jackson,G - Major,Wanda Jackson - Right Or Wrong
0.134,1961,0.762,0.15,3.18155,0.176,0,0.8909999999999999,G,0.199,-18.078,Major,Tara's Theme,42,0.0349,100.686,1960s,Percy Faith & His Orchestra,G - Major,Percy Faith & His Orchestra - Tara's Theme
0.622,1961,0.5660000000000001,0.675,2.1,0.419,0,0.0,C,0.106,-10.943,Major,West Side Story: Act I: Jet Song,38,0.504,118.958,1960s,Leonard Bernstein,C - Major,Leonard Bernstein - West Side Story: Act I: Jet Song
0.278,1961,0.406,0.511,2.981116666666667,0.192,0,0.0,D,0.147,-15.855,Major,September In The Rain - 1998 Digital Remaster,40,0.0367,109.441,1960s,Frank Sinatra,D - Major,Frank Sinatra - September In The Rain - 1998 Digital Remaster
0.0789,1961,0.8759999999999999,0.229,2.068216666666667,0.0642,0,7.47e-05,D#,0.0946,-15.848,Major,West Side Story: Act II: Somewhere,39,0.0373,96.901,1960s,Leonard Bernstein,D# - Major,Leonard Bernstein - West Side Story: Act II: Somewhere
0.324,1961,0.5820000000000001,0.228,2.364,0.358,0,2.84e-06,F,0.129,-7.1610000000000005,Major,"Gee Whiz, Look at His Eyes",35,0.0306,179.65200000000004,1960s,Carla Thomas,F - Major,"Carla Thomas - Gee Whiz, Look at His Eyes"
0.8640000000000001,1961,0.4970000000000001,0.477,1.9077833333333336,0.507,0,0.0,F,0.36,-11.802,Major,Pretty Blue Eyes,39,0.0328,126.419,1960s,Steve Lawrence,F - Major,Steve Lawrence - Pretty Blue Eyes
0.884,1961,0.804,0.528,1.9982166666666668,0.645,0,0.0,A#,0.0935,-8.695,Major,Rock-A-Hula Baby,41,0.0635,94.257,1960s,Elvis Presley,A# - Major,Elvis Presley - Rock-A-Hula Baby
0.695,1961,0.624,0.3670000000000001,3.0431166666666667,0.655,0,0.0,G,0.374,-6.396,Major,Since I Met You Baby,38,0.0524,131.583,1960s,Sam Cooke,G - Major,Sam Cooke - Since I Met You Baby
0.159,1961,0.763,0.362,4.401116666666667,0.109,0,2.57e-06,F,0.0767,-14.462,Major,When I Fall In Love,39,0.033,66.217,1960s,Miles Davis Quintet,F - Major,Miles Davis Quintet - When I Fall In Love
0.35,1961,0.964,0.288,2.8233333333333333,0.279,0,0.0,A#,0.247,-14.491,Minor,Hawaiian Wedding Song,40,0.0372,131.334,1960s,Elvis Presley,A# - Minor,Elvis Presley - Hawaiian Wedding Song
0.752,1961,0.7509999999999999,0.5579999999999999,2.996,0.624,0,0.0,F,0.327,-12.612,Minor,Seven Day Fool,44,0.0427,141.16299999999995,1960s,Etta James,F - Minor,Etta James - Seven Day Fool
0.934,1961,0.546,0.611,2.0673333333333335,0.745,0,0.268,B,0.23,-11.885,Minor,Perfidia,38,0.034,152.442,1960s,The Ventures,B - Minor,The Ventures - Perfidia
0.906,1961,0.496,0.5760000000000001,2.1593333333333335,0.58,0,0.0,D#,0.0397,-9.878,Major,The Army Of The Free,35,0.0482,110.705,1960s,Tennessee Ernie Ford,D# - Major,Tennessee Ernie Ford - The Army Of The Free
0.4370000000000001,1961,0.388,0.311,2.437333333333333,0.494,0,0.0,G#,0.118,-11.105,Major,Take Good Care Of My Baby,32,0.0553,157.115,1960s,Dion,G# - Major,Dion - Take Good Care Of My Baby
0.794,1961,0.5720000000000001,0.483,2.59555,0.468,0,0.00059,F#,0.435,-11.535,Major,Come Closer to Me,40,0.0289,105.88,1960s,Ben E. King,F# - Major,Ben E. King - Come Closer to Me
0.203,1961,0.8390000000000001,0.233,2.2533333333333334,0.0378,0,1.7100000000000002e-05,G,0.102,-24.212,Major,I Love You So Much It Hurts,36,0.0433,75.815,1960s,Patsy Cline,G - Major,Patsy Cline - I Love You So Much It Hurts
0.961,1961,0.438,0.463,2.2,0.53,0,0.0,E,0.369,-14.109000000000002,Major,Honky-Tonk Man,34,0.0383,136.164,1960s,Johnny Horton,E - Major,Johnny Horton - Honky-Tonk Man
0.447,1961,0.841,0.385,2.193783333333333,0.235,0,0.0,G,0.0949,-14.662,Major,Have You Ever Been Lonely (Have You Ever Been Blue),36,0.0324,96.639,1960s,Patsy Cline,G - Major,Patsy Cline - Have You Ever Been Lonely (Have You Ever Been Blue)
0.7490000000000001,1961,0.613,0.665,3.41,0.645,0,0.0,D#,0.33,-9.181,Major,The Right Time,37,0.0352,78.115,1960s,Ray Charles,D# - Major,Ray Charles - The Right Time
0.165,1961,0.885,0.199,4.993783333333333,0.513,0,0.941,B,0.267,-9.695,Major,Die Walküre: Ride of the Valkyries,40,0.0336,95.389,1960s,Richard Wagner,B - Major,Richard Wagner - Die Walküre: Ride of the Valkyries
0.537,1961,0.6970000000000001,0.5770000000000001,2.4748833333333335,0.619,0,0.445,C,0.318,-9.022,Major,(Ghost) Riders In The Sky,39,0.0323,126.242,1960s,The Ventures,C - Major,The Ventures - (Ghost) Riders In The Sky
0.6609999999999999,1961,0.0907,0.594,2.3111166666666665,0.8190000000000001,0,0.845,C#,0.0613,-11.067,Major,Let There Be Drums,41,0.0378,101.29,1960s,Sandy Nelson,C# - Major,Sandy Nelson - Let There Be Drums
0.764,1961,0.451,0.419,3.14555,0.626,0,0.024,C,0.0884,-10.262,Minor,Jumpin' at the Woodside,37,0.0981,133.629,1960s,Duke Ellington,C - Minor,Duke Ellington - Jumpin' at the Woodside
0.237,1961,0.937,0.377,5.45555,0.0442,0,0.898,G#,0.0956,-30.849,Major,I Wish I Knew,37,0.0423,111.705,1960s,Wes Montgomery,G# - Major,Wes Montgomery - I Wish I Knew
0.562,1961,0.6829999999999999,0.679,2.6026666666666665,0.255,0,0.0,E,0.122,-14.673,Major,When It's Spring Time In Alaska (It's Forty Below) - Single Version,33,0.0298,84.988,1960s,Johnny Horton,E - Major,Johnny Horton - When It's Spring Time In Alaska (It's Forty Below) - Single Version
0.642,1961,0.867,0.425,2.631783333333334,0.0727,0,2.56e-05,A,0.134,-18.995,Major,A Poor Man's Roses (Or A Rich Man's Gold),35,0.033,85.743,1960s,Patsy Cline,A - Major,Patsy Cline - A Poor Man's Roses (Or A Rich Man's Gold)
0.59,1961,0.7709999999999999,0.3720000000000001,2.7148833333333333,0.534,0,9.3e-06,D,0.413,-7.862999999999999,Major,I Can't Stop Loving You,42,0.0322,116.304,1960s,Roy Orbison,D - Major,Roy Orbison - I Can't Stop Loving You
0.5329999999999999,1961,0.888,0.397,2.432,0.132,0,0.0,G#,0.3720000000000001,-17.000999999999998,Major,South Of The Border (Down Mexico Way),36,0.0345,116.196,1960s,Patsy Cline,G# - Major,Patsy Cline - South Of The Border (Down Mexico Way)
0.5870000000000001,1961,0.79,0.569,4.30645,0.31,0,0.0,D#,0.341,-13.287,Major,Abhi Na Jao Chhod Kar,37,0.0371,97.244,1960s,Asha Bhosle,D# - Major,Asha Bhosle - Abhi Na Jao Chhod Kar
