valence,year,acousticness,danceability,duration_min,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,decade,first_artist,key_mode,artist_track
0.545,1951,0.922,0.527,3.16045,0.142,0,0.0,G#,0.102,-14.726,Major,The Christmas Tree Angel,28,0.0561,155.773,1950s,The Andrews Sisters,G# - Major,The Andrews Sisters - The Christmas Tree Angel
0.542,1951,0.927,0.476,3.32555,0.0974,0,1.7e-06,D,0.121,-20.29,Minor,Intoit,32,0.0605,73.01100000000002,1950s,Miles Davis,D - Minor,Miles Davis - Intoit
0.0624,1951,0.993,0.261,3.03155,0.0275,0,0.916,F#,0.0956,-28.488000000000003,Major,"Poeme in F-Sharp Major, Op. 32, No. 1: Andante cantabile - Remastered",33,0.0408,138.825,1950s,Ale,F# - Major,"Ale - Poeme in F-Sharp Major, Op. 32, No. 1: Andante cantabile - Remastered"
0.94,1951,0.579,0.438,3.87355,0.72,0,0.0,D,0.301,-8.68,Major,Qismat Ki Hawa Kabhi Naram,30,0.0614,102.259,1950s,C. Ramchandra,D - Major,C. Ramchandra - Qismat Ki Hawa Kabhi Naram
0.952,1951,0.789,0.764,2.3033333333333332,0.392,0,0.0,C#,0.072,-12.361,Major,A Merry Christmas At Grandmother's,28,0.106,127.204,1950s,The Andrews Sisters,C# - Major,The Andrews Sisters - A Merry Christmas At Grandmother's
0.41,1951,0.989,0.529,2.7006666666666668,0.0728,0,0.933,D,0.131,-24.226,Minor,Will You Still Be Mine,29,0.045,80.109,1950s,Ahmad Jamal,D - Minor,Ahmad Jamal - Will You Still Be Mine
0.396,1951,0.838,0.48,3.3591166666666665,0.325,0,0.00022,C,0.206,-11.711,Major,April In Paris - Rudy Van Gelder 24-Bit Mastering / 1998 Digital Remaster,28,0.0423,123.709,1950s,Thelonious Monk,C - Major,Thelonious Monk - April In Paris - Rudy Van Gelder 24-Bit Mastering / 1998 Digital Remaster
0.794,1951,0.7659999999999999,0.635,2.3333333333333335,0.436,0,0.0,G,0.4,-10.445,Major,I'm On My Way to Canaan's Land,23,0.0247,100.757,1950s,Flatt & Scruggs,G - Major,Flatt & Scruggs - I'm On My Way to Canaan's Land
0.6990000000000001,1951,0.7440000000000001,0.588,3.03555,0.63,0,0.00314,C,0.283,-7.427,Minor,Suburban Eyes - Rudy Van Gelder 24-Bit Mastering / 2001 Digital Remaster,27,0.0496,111.102,1950s,Thelonious Monk,C - Minor,Thelonious Monk - Suburban Eyes - Rudy Van Gelder 24-Bit Mastering / 2001 Digital Remaster
0.89,1951,0.599,0.642,3.02755,0.584,0,0.0451,A#,0.296,-10.71,Minor,Nice Work If You Can Get It - Rudy Van Gelder 24-Bit Mastering / 1998 Digital Remaster,26,0.0266,103.566,1950s,Thelonious Monk,A# - Minor,Thelonious Monk - Nice Work If You Can Get It - Rudy Van Gelder 24-Bit Mastering / 1998 Digital Remaster
0.534,1951,0.594,0.495,2.9013333333333335,0.386,0,2.4e-06,E,0.0827,-8.142000000000001,Minor,El Jinete,20,0.0427,89.834,1950s,José Alfredo Jimenez,E - Minor,José Alfredo Jimenez - El Jinete
0.199,1951,0.236,0.81,3.9176,0.621,1,0.0,A#,0.187,-8.472000000000001,Minor,Dead Body Man III,20,0.395,145.035,1950s,Ouija Macc,A# - Minor,Ouija Macc - Dead Body Man III
0.759,1951,0.992,0.645,2.828883333333333,0.112,0,0.911,C,0.121,-21.551,Major,The Surrey With The Fringe On Top,25,0.0418,113.075,1950s,Ahmad Jamal,C - Major,Ahmad Jamal - The Surrey With The Fringe On Top
0.117,1951,0.987,0.467,4.948216666666666,0.0741,0,0.799,C,0.0957,-20.868,Major,Crazy He Calls Me,25,0.0568,68.563,1950s,Ahmad Jamal,C - Major,Ahmad Jamal - Crazy He Calls Me
0.879,1951,0.283,0.475,2.50555,0.569,0,0.00121,G,0.0799,-13.519,Major,Petticoat Junction,19,0.0312,141.496,1950s,Flatt & Scruggs,G - Major,Flatt & Scruggs - Petticoat Junction
0.245,1951,0.994,0.51,3.09445,0.121,0,0.913,D#,0.173,-22.331,Major,Aki And Ukthay,24,0.0372,75.637,1950s,Ahmad Jamal,D# - Major,Ahmad Jamal - Aki And Ukthay
0.7140000000000001,1951,0.98,0.542,2.58045,0.331,0,0.899,F,0.104,-17.261,Major,A Gal In Calico,23,0.0407,102.678,1950s,Ahmad Jamal,F - Major,Ahmad Jamal - A Gal In Calico
0.8109999999999999,1951,0.907,0.624,2.82045,0.234,0,3.48e-06,G#,0.149,-13.32,Major,I'm Working On a Road,19,0.031,99.758,1950s,Flatt & Scruggs,G# - Major,Flatt & Scruggs - I'm Working On a Road
0.919,1951,0.768,0.682,3.01955,0.703,0,0.000242,C,0.135,-8.732999999999999,Major,Mambo Mucho Mambo,20,0.042,76.263,1950s,Machito & His Afro-Cuban Orchestra,C - Major,Machito & His Afro-Cuban Orchestra - Mambo Mucho Mambo
0.579,1951,0.991,0.69,2.90955,0.1639999999999999,0,0.8859999999999999,F,0.129,-18.657,Minor,It's Easy To Remember,23,0.0451,80.1,1950s,Ahmad Jamal,F - Minor,Ahmad Jamal - It's Easy To Remember
0.604,1951,0.807,0.612,2.917333333333333,0.6559999999999999,0,0.0179,D#,0.0882,-8.875,Major,Humph - Rudy Van Gelder 24-Bit Mastering / 1998 Digital Remaster,24,0.0801,130.83700000000002,1950s,Thelonious Monk,D# - Major,Thelonious Monk - Humph - Rudy Van Gelder 24-Bit Mastering / 1998 Digital Remaster
0.132,1951,0.862,0.28,2.7977833333333333,0.173,0,0.000265,F,0.147,-11.883,Major,The Moon Of Manakoora,24,0.0282,142.28,1950s,Les Paul,F - Major,Les Paul - The Moon Of Manakoora
0.569,1951,0.98,0.659,2.952,0.219,0,0.894,G#,0.108,-16.49,Major,They Can't Take That Away from Me,24,0.0434,82.669,1950s,Ahmad Jamal,G# - Major,Ahmad Jamal - They Can't Take That Away from Me
0.951,1951,0.158,0.381,2.3366666666666664,0.639,0,0.882,D,0.31,-10.139,Major,Foggy Mountain Breakdown,17,0.033,155.515,1950s,Flatt & Scruggs,D - Major,Flatt & Scruggs - Foggy Mountain Breakdown
0.84,1951,0.6459999999999999,0.66,2.1633333333333336,0.422,0,1.66e-05,D,0.125,-10.449000000000002,Major,Pearl Pearl Pearl,17,0.0274,109.346,1950s,Flatt & Scruggs,D - Major,Flatt & Scruggs - Pearl Pearl Pearl
0.7170000000000001,1951,0.8109999999999999,0.348,2.85205,0.467,0,0.000321,C,0.0463,-9.094,Major,Lady Bird,24,0.0395,176.542,1950s,Fats Navarro,C - Major,Fats Navarro - Lady Bird
0.947,1951,0.194,0.544,2.0611166666666665,0.5379999999999999,0,0.0001419999999999,A,0.392,-12.058,Major,The Ballad of Jed Clampett,16,0.035,136.92,1950s,Flatt & Scruggs,A - Major,Flatt & Scruggs - The Ballad of Jed Clampett
0.784,1951,0.902,0.422,2.3388833333333334,0.27,0,1.6800000000000002e-05,A,0.146,-9.386,Major,Tú y la Mentira,16,0.0696,176.71,1950s,José Alfredo Jimenez,A - Major,José Alfredo Jimenez - Tú y la Mentira
0.257,1951,0.745,0.71,3.0251166666666665,0.454,0,0.00214,A#,0.0741,-8.991,Major,Thelonious - Rudy Van Gelder 24-Bit Mastering / 1998 Digital Remaster,22,0.0314,105.799,1950s,Thelonious Monk,A# - Major,Thelonious Monk - Thelonious - Rudy Van Gelder 24-Bit Mastering / 1998 Digital Remaster
0.857,1951,0.805,0.599,3.0806666666666667,0.765,0,0.0416,F,0.304,-4.413,Minor,Evonce - Rudy Van Gelder 24-Bit Mastering / 2001 Digital Remaster,22,0.072,99.131,1950s,Thelonious Monk,F - Minor,Thelonious Monk - Evonce - Rudy Van Gelder 24-Bit Mastering / 2001 Digital Remaster
0.31,1951,0.764,0.448,2.86155,0.135,0,0.0281,B,0.191,-19.174,Minor,I'm Confessin' (That I Love You),19,0.0286,70.059,1950s,Les Paul,B - Minor,Les Paul - I'm Confessin' (That I Love You)
0.396,1951,0.804,0.652,3.473333333333333,0.208,0,0.0,G,0.101,-11.092,Major,All I Want For Christmas Is My Two Front Teeth,20,0.348,90.005,1950s,Danny Kaye,G - Major,Danny Kaye - All I Want For Christmas Is My Two Front Teeth
0.523,1951,0.648,0.423,2.993116666666667,0.469,0,0.00035,C#,0.157,-11.623,Major,Well You Needn't - Remastered,21,0.0359,187.001,1950s,Thelonious Monk,C# - Major,Thelonious Monk - Well You Needn't - Remastered
0.8390000000000001,1951,0.86,0.354,3.2546666666666666,0.509,0,0.642,F,0.321,-10.93,Minor,"So Sorry, Please",23,0.0308,172.88099999999997,1950s,Bud Powell,F - Minor,"Bud Powell - So Sorry, Please"
0.6709999999999999,1951,0.6920000000000001,0.5479999999999999,2.524883333333334,0.313,0,1.34e-05,A#,0.238,-11.217,Major,Angel Band,17,0.0274,107.888,1950s,Flatt & Scruggs,A# - Major,Flatt & Scruggs - Angel Band
0.8420000000000001,1951,0.449,0.5429999999999999,2.300666666666667,0.5489999999999999,0,0.0,D#,0.369,-10.448,Major,When the Angels Carry Me Home,17,0.0371,130.63299999999998,1950s,Flatt & Scruggs,D# - Major,Flatt & Scruggs - When the Angels Carry Me Home
0.1689999999999999,1951,0.923,0.408,3.17355,0.239,0,0.809,C,0.129,-12.782,Major,Monk's Mood - Rudy Van Gelder 24-Bit Mastering / 2001 Digital Remaster,21,0.0313,140.32299999999998,1950s,Thelonious Monk,C - Major,Thelonious Monk - Monk's Mood - Rudy Van Gelder 24-Bit Mastering / 2001 Digital Remaster
0.274,1951,0.958,0.518,3.5582166666666666,0.0184,0,0.000291,E,0.0738,-20.501,Major,Anema E Core,24,0.0399,94.555,1950s,Roberto Murolo,E - Major,Roberto Murolo - Anema E Core
0.28,1951,0.963,0.415,2.616216666666667,0.197,0,0.0226,A#,0.275,-13.794,Major,I'll Always Love You (Day After Day),22,0.0333,112.264,1950s,Dean Martin,A# - Major,Dean Martin - I'll Always Love You (Day After Day)
0.5660000000000001,1951,0.935,0.56,2.74725,0.368,0,0.866,A,0.341,-8.33,Major,A la gran muñeca,36,0.0422,117.398,1950s,Carlos Di Sarli,A - Major,Carlos Di Sarli - A la gran muñeca
0.8029999999999999,1951,0.76,0.61,3.0637833333333333,0.637,0,0.0052,C,0.423,-6.365,Minor,Evonce - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster,21,0.107,100.471,1950s,Thelonious Monk,C - Minor,Thelonious Monk - Evonce - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster
0.257,1951,0.851,0.347,3.05045,0.395,0,0.0,D,0.326,-10.774,Major,Off Minor - Rudy Van Gelder 24-Bit Mastering / 1998 Digital Remaster,20,0.0399,177.335,1950s,Thelonious Monk,D - Major,Thelonious Monk - Off Minor - Rudy Van Gelder 24-Bit Mastering / 1998 Digital Remaster
0.644,1951,0.964,0.732,2.98445,0.483,0,0.7979999999999999,C#,0.0874,-13.365,Major,I'm Forever Blowing Bubbles,20,0.049,108.426,1950s,Les Paul,C# - Major,Les Paul - I'm Forever Blowing Bubbles
0.624,1951,0.762,0.586,2.97555,0.597,0,0.0417,C,0.225,-6.7,Minor,Suburban Eyes - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster,20,0.045,113.457,1950s,Thelonious Monk,C - Minor,Thelonious Monk - Suburban Eyes - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster
0.574,1951,0.895,0.589,3.2831166666666665,0.229,0,0.00163,G,0.29,-8.879,Major,Amarga Navidad,15,0.0586,85.95,1950s,José Alfredo Jimenez,G - Major,José Alfredo Jimenez - Amarga Navidad
0.947,1951,0.733,0.583,2.6488833333333335,0.423,0,5.12e-06,G#,0.36,-12.289,Major,The Old Fashioned Preacher,16,0.0312,108.78,1950s,Lester Flatt,G# - Major,Lester Flatt - The Old Fashioned Preacher
0.782,1951,0.93,0.505,2.8266666666666667,0.226,0,0.0,E,0.0709,-11.308,Minor,(Ma Come Bali) Bella Bimba,21,0.0461,175.334,1950s,Dean Martin,E - Minor,Dean Martin - (Ma Come Bali) Bella Bimba
0.183,1951,0.972,0.5670000000000001,3.42355,0.125,0,0.901,A#,0.0946,-15.630999999999998,Major,Black Beauty,19,0.0593,75.99600000000002,1950s,Ahmad Jamal,A# - Major,Ahmad Jamal - Black Beauty
0.71,1951,0.847,0.601,2.51955,0.275,0,0.00979,D,0.108,-15.406,Major,You Are My Flower,15,0.0319,87.77600000000002,1950s,Flatt & Scruggs,D - Major,Flatt & Scruggs - You Are My Flower
0.145,1951,0.81,0.482,3.2228833333333333,0.355,0,4.24e-05,A,0.129,-11.239,Major,Introspection - Rudy Van Gelder 24-Bit Mastering / 1998 Digital Remaster,19,0.0455,79.898,1950s,Thelonious Monk,A - Major,Thelonious Monk - Introspection - Rudy Van Gelder 24-Bit Mastering / 1998 Digital Remaster
0.568,1951,0.777,0.395,2.955783333333333,0.539,0,0.00366,C,0.151,-10.955,Major,Well You Needn't - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster,20,0.0416,188.31,1950s,Thelonious Monk,C - Major,Thelonious Monk - Well You Needn't - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster
0.544,1951,0.624,0.454,2.6748833333333333,0.461,0,6.64e-06,G,0.338,-9.789,Major,"Brother, I'm Getting Ready to Go",15,0.0334,134.232,1950s,Flatt & Scruggs,G - Major,"Flatt & Scruggs - Brother, I'm Getting Ready to Go"
0.618,1951,0.8009999999999999,0.453,2.9588833333333335,0.737,0,0.0395,F,0.318,-5.414,Minor,In Walked Bud - Rudy Van Gelder Edition / Remastered 1998,19,0.0588,182.357,1950s,Thelonious Monk,F - Minor,Thelonious Monk - In Walked Bud - Rudy Van Gelder Edition / Remastered 1998
0.726,1951,0.635,0.6509999999999999,3.0611166666666665,0.563,0,0.182,A#,0.354,-10.365,Minor,Nice Work If You Can Get It - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster,19,0.0332,104.051,1950s,Thelonious Monk,A# - Minor,Thelonious Monk - Nice Work If You Can Get It - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster
0.174,1951,0.948,0.557,3.1231166666666668,0.22,0,0.421,G#,0.211,-13.052,Major,Ruby My Dear - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster,19,0.0359,143.874,1950s,Thelonious Monk,G# - Major,Thelonious Monk - Ruby My Dear - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster
0.696,1951,0.603,0.623,2.7546666666666666,0.85,0,0.733,D,0.162,-6.526,Minor,Who Knows? - Rudy Van Gelder 24-Bit Mastering / 2001 Digital Remaster,20,0.0975,128.922,1950s,Thelonious Monk,D - Minor,Thelonious Monk - Who Knows? - Rudy Van Gelder 24-Bit Mastering / 2001 Digital Remaster
0.649,1951,0.967,0.7120000000000001,2.89155,0.324,0,0.903,G#,0.0941,-12.299,Major,Castle Rock,23,0.0387,171.513,1950s,Johnny Hodges & His Orchestra,G# - Major,Johnny Hodges & His Orchestra - Castle Rock
0.125,1951,0.957,0.1639999999999999,3.39555,0.0319,0,3.3600000000000004e-05,G#,0.0805,-23.121,Major,Can't Help Lovin' Dat Man,18,0.0363,75.334,1950s,Ava Gardner,G# - Major,Ava Gardner - Can't Help Lovin' Dat Man
0.919,1951,0.713,0.718,2.38445,0.54,0,0.0,D#,0.205,-8.179,Major,Go Go Go Go,18,0.0814,130.27700000000002,1950s,Dean Martin,D# - Major,Dean Martin - Go Go Go Go
0.705,1951,0.889,0.693,2.662,0.27,0,0.895,G,0.098,-16.112000000000002,Minor,Autumn Leaves,18,0.0489,143.991,1950s,Ahmad Jamal,G - Minor,Ahmad Jamal - Autumn Leaves
0.425,1951,0.904,0.408,2.7122166666666665,0.366,0,2.060000000000001e-05,C,0.199,-12.216,Major,April In Paris - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster,18,0.042,165.31900000000005,1950s,Thelonious Monk,C - Major,Thelonious Monk - April In Paris - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster
0.846,1951,0.777,0.575,2.9506666666666668,0.464,0,0.0,C,0.172,-5.447,Major,Tu Enamorado,13,0.0503,140.245,1950s,José Alfredo Jimenez,C - Major,José Alfredo Jimenez - Tu Enamorado
0.346,1951,0.882,0.29,2.782883333333334,0.138,0,5.28e-06,D,0.0766,-14.88,Minor,I've Got A Crush On You - Outtake,18,0.0358,95.029,1950s,Gene Kelly,D - Minor,Gene Kelly - I've Got A Crush On You - Outtake
0.7490000000000001,1951,0.897,0.6970000000000001,2.4388833333333335,0.329,0,0.0,G,0.191,-10.142,Minor,Lullaby of Broadway,21,0.042,97.854,1950s,Doris Day,G - Minor,Doris Day - Lullaby of Broadway
0.785,1951,0.815,0.635,2.7586666666666666,0.828,0,0.08,F,0.108,-4.953,Major,Who Knows? - Alternate Take/Rudy Van Gelder 24-Bit Mastering/1998 Digital Remaster,18,0.0581,125.946,1950s,Thelonious Monk,F - Major,Thelonious Monk - Who Knows? - Alternate Take/Rudy Van Gelder 24-Bit Mastering/1998 Digital Remaster
0.425,1951,0.958,0.664,3.91155,0.188,0,0.901,D,0.0926,-16.44,Major,Perfidia,18,0.0663,79.936,1950s,Ahmad Jamal,D - Major,Ahmad Jamal - Perfidia
0.408,1951,0.979,0.674,3.82245,0.0817,0,0.8420000000000001,C,0.139,-18.298,Major,Squeeze Me,17,0.0462,124.677,1950s,Ahmad Jamal,C - Major,Ahmad Jamal - Squeeze Me
0.435,1951,0.857,0.412,3.272666666666667,0.29,0,8.5e-06,F,0.527,-7.0310000000000015,Major,Cuatro Copas,13,0.0398,83.399,1950s,José Alfredo Jimenez,F - Major,José Alfredo Jimenez - Cuatro Copas
0.213,1951,0.983,0.312,4.009333333333333,0.127,0,0.000241,C,0.133,-15.203,Major,Make Believe,14,0.041,83.95700000000002,1950s,Kathryn Grayson,C - Major,Kathryn Grayson - Make Believe
0.406,1951,0.969,0.655,2.78045,0.157,0,0.887,F,0.112,-17.057000000000002,Minor,Something To Remember You By,16,0.0622,83.572,1950s,Ahmad Jamal,F - Minor,Ahmad Jamal - Something To Remember You By
0.457,1951,0.8220000000000001,0.546,2.72045,0.187,0,0.0,D,0.248,-13.672,Major,(I'll Build A) Stairway To Paradise,14,0.0459,103.389,1950s,Georges Guétary,D - Major,Georges Guétary - (I'll Build A) Stairway To Paradise
0.35,1951,0.966,0.68,3.3391166666666665,0.217,0,0.825,C,0.0828,-14.248,Major,Don't Blame Me,17,0.051,110.391,1950s,Ahmad Jamal,C - Major,Ahmad Jamal - Don't Blame Me
0.208,1951,0.911,0.374,2.6508833333333333,0.139,0,3.3799999999999995e-05,A,0.178,-12.644,Major,White Christmas,13,0.028,77.803,1950s,Tammy Wynette,A - Major,Tammy Wynette - White Christmas
0.816,1951,0.407,0.59,3.1851166666666666,0.485,0,3.28e-06,F#,0.163,-9.359,Major,School Days,19,0.0567,142.903,1950s,Dizzy Gillespie,F# - Major,Dizzy Gillespie - School Days
0.877,1951,0.846,0.356,2.8746666666666667,0.512,0,0.6629999999999999,F,0.232,-11.412,Major,Get Happy,16,0.0315,154.95600000000005,1950s,Bud Powell,F - Major,Bud Powell - Get Happy
0.326,1951,0.981,0.41,3.1706666666666665,0.28,0,0.7509999999999999,C,0.308,-16.236,Major,April In Paris,18,0.0301,142.22,1950s,Bud Powell,C - Major,Bud Powell - April In Paris
0.962,1951,0.821,0.727,2.7011166666666666,0.625,0,0.0,G,0.274,-6.519,Major,Luigi,16,0.119,124.298,1950s,Louis Prima,G - Major,Louis Prima - Luigi
0.192,1951,0.945,0.251,2.2922166666666666,0.0995,0,0.000383,G#,0.197,-13.852,Major,Pennies From Heaven,16,0.0319,130.059,1950s,Dean Martin,G# - Major,Dean Martin - Pennies From Heaven
0.97,1951,0.6509999999999999,0.693,2.27445,0.617,0,0.000321,A,0.126,-9.604,Major,Just Ain't,12,0.0306,103.438,1950s,Flatt & Scruggs,A - Major,Flatt & Scruggs - Just Ain't
0.816,1951,0.716,0.8290000000000001,3.251116666666667,0.271,0,0.0,F#,0.6,-10.828,Major,Poppa Santa Claus,16,0.119,109.156,1950s,Bing Crosby,F# - Major,Bing Crosby - Poppa Santa Claus
0.528,1951,0.982,0.625,3.3091166666666667,0.268,0,0.8809999999999999,G#,0.132,-15.606,Major,The Donkey Serenade,15,0.0579,98.916,1950s,Ahmad Jamal,G# - Major,Ahmad Jamal - The Donkey Serenade
0.7340000000000001,1951,0.882,0.382,2.792883333333333,0.301,0,0.0,G,0.163,-11.207,Major,He Took Your Place,12,0.0335,180.961,1950s,Lester Flatt,G - Major,Lester Flatt - He Took Your Place
0.716,1951,0.969,0.506,2.34155,0.338,0,0.0202,F,0.0525,-10.25,Minor,Who's Sorry Now?,16,0.0438,166.243,1950s,Dean Martin,F - Minor,Dean Martin - Who's Sorry Now?
0.873,1951,0.454,0.655,2.1866666666666665,0.421,0,0.000171,F,0.1669999999999999,-12.399,Major,Thank God I'm On My Way,13,0.034,114.244,1950s,Lester Flatt,F - Major,Lester Flatt - Thank God I'm On My Way
0.603,1951,0.7659999999999999,0.59,2.980766666666667,0.493,0,0.0102,F,0.243,-8.15,Major,The Squirrel,13,0.0464,90.417,1950s,Tadd Dameron Se,F - Major,Tadd Dameron Se - The Squirrel
0.7120000000000001,1951,0.772,0.446,3.766883333333334,0.642,0,0.764,F,0.128,-9.726,Minor,Tea For Two,19,0.0321,86.75399999999998,1950s,Bud Powell,F - Minor,Bud Powell - Tea For Two
0.522,1951,0.965,0.669,2.5451166666666665,0.5329999999999999,0,0.00036,C,0.109,-10.647,Minor,The Little Drummer Boy,12,0.0553,119.158,1950s,Johnny Cash,C - Minor,Johnny Cash - The Little Drummer Boy
0.682,1951,0.769,0.519,2.7188833333333333,0.537,0,0.0,F,0.425,-7.752999999999999,Minor,One Mint Julep,13,0.0483,111.822,1950s,Louis Prima,F - Minor,Louis Prima - One Mint Julep
0.653,1951,0.8,0.402,2.4448833333333333,0.403,0,0.000194,G,0.102,-5.6160000000000005,Major,Alma de Acero,11,0.0356,169.739,1950s,José Alfredo Jimenez,G - Major,José Alfredo Jimenez - Alma de Acero
0.797,1951,0.544,0.8140000000000001,4.198216666666666,0.416,0,0.0109,D,0.183,-11.546,Major,Shola Jo Bhadke,17,0.0471,115.05,1950s,Lata Mangeshkar,D - Major,Lata Mangeshkar - Shola Jo Bhadke
0.465,1951,0.977,0.629,3.22845,0.12,0,0.0111,A,0.0924,-14.384,Major,I Love The Way You Say Goodnight,16,0.0335,97.136,1950s,Dean Martin,A - Major,Dean Martin - I Love The Way You Say Goodnight
0.147,1951,0.957,0.244,2.828883333333333,0.196,0,0.865,F#,0.113,-14.678,Minor,If,17,0.0356,126.187,1950s,Dean Martin,F# - Minor,Dean Martin - If
0.679,1951,0.885,0.519,2.3666666666666667,0.301,0,0.000839,A,0.974,-14.137,Major,Paul And Silas,11,0.0896,122.285,1950s,Lester Flatt,A - Major,Lester Flatt - Paul And Silas
0.14,1951,0.953,0.135,3.79045,0.0649,0,0.221,C,0.115,-23.151,Minor,Love Is Here To Stay,14,0.0411,59.425,1950s,Gene Kelly,C - Minor,Gene Kelly - Love Is Here To Stay
0.87,1951,0.778,0.528,5.58485,0.607,0,0.0593,G,0.126,-8.538,Minor,Double Talk,15,0.0392,114.094,1950s,The McGhee-Navarro Boptet,G - Minor,The McGhee-Navarro Boptet - Double Talk
